05000817410,05000817410,0087097000
05000793680,05000793680,0054738000
05000809370,05000809370,0087097000
05000838570,05000838570,0087097000
05000801040,05000801040,0054893000
05000791910;05000791910;0055020000
05000804690;05000804690;0054831000
05001283460;05001283460;0054932000
*,INVESTORE,UNKNOWN_CLIENT
