0621332276,XPAR,Broker_Knight
0621332276,ALXP,Broker_Knight
0621332276,XMLI,Broker_Knight
0621332276,XBRU,Broker_Knight
0621332276,ALXB,Broker_Knight
0621332276,XAMS,Broker_Knight
0621332276,ALXA,Broker_Knight
0621332276,XLIS,Broker_Knight
0621332276,ALXL,Broker_Knight
